X,Y,rand_point,PhysID
404235.528630751,7400495.03291037,2793,1
404775.096018393,7399803.70339317,2794,1
404248.87318638,7401908.25115389,2795,1
405436.146950644,7400534.58568117,2796,1
403684.916939737,7401909.16445898,2797,1
403813.62672422,7401656.96751586,2798,1
406962.72188782,7401292.16015335,2799,1
403228.545203022,7400041.05930033,2800,1
407084.188036121,7399654.85172672,2801,1
405584.068679611,7402396.82670631,2802,1
406189.384099648,7399662.77220222,2803,1
403556.523332975,7401858.85649385,2804,1
405002.725507089,7401082.36283123,2805,1
406935.844667744,7401046.32353677,2806,1
406276.908771353,7400397.97074161,2807,1
405994.19809605,7402094.07476801,2808,1
404767.155390295,7400309.52436836,2809,1
406326.054950086,7402263.09824626,2810,1
404039.638795925,7400563.90970081,2811,1
402709.205765641,7401309.42567456,2812,1
404751.430031972,7400103.72382364,2813,1
407943.278714697,7400547.0642054,2814,1
406550.734661425,7400227.29756362,2815,1
403782.553981286,7400144.13596175,2816,1
407136.040197775,7401452.86041508,2817,1
406643.859206893,7402038.03714421,2818,1
402110.632018754,7400506.20068641,2819,1
406885.328021943,7402046.26702328,2820,1
407060.397027818,7401699.14981758,2821,1
402645.425887685,7400262.2416177,2822,1
404966.192400623,7401941.89195207,2823,1
403200.61094996,7401075.69888298,2824,1
405693.651370847,7401576.00211002,2825,1
407584.053552168,7401412.36622948,2826,1
406771.412979159,7400872.08173163,2827,1
407550.544558653,7400961.39319699,2828,1
407033.975835602,7399729.73057582,2829,1
406981.076398824,7399689.03666674,2830,1
405705.001936608,7401726.16068165,2831,1
406135.459999042,7402177.34861244,2832,1
404129.617004128,7399869.57467431,2833,1
406905.322608147,7399472.80271965,2834,1
403551.763897379,7401089.56703395,2835,1
405211.266143833,7401000.30982262,2836,1
404417.273577387,7400523.73015419,2837,1
402983.018185758,7400700.79903499,2838,1
402942.736030402,7401433.79209441,2839,1
406479.305875372,7401720.23019201,2840,1
407275.882314221,7401954.35606099,2841,1
404147.092261658,7401224.85748769,2842,1
404803.604995368,7400208.96221894,2843,1
405393.74780636,7402361.16154385,2844,1
402007.652430184,7400527.06713616,2845,1
405493.932401867,7400262.05925144,2846,1
403292.246401577,7401075.19307938,2847,1
404571.813665445,7400328.15086678,2848,1
404128.310769801,7399881.99123071,2849,1
403068.523461989,7400337.97982487,2850,1
406737.988329635,7401476.29058365,2851,1
407884.535223963,7400319.02799076,2852,1
405956.874223375,7402061.00036485,2853,1
404038.537476291,7400368.06702887,2854,1
404688.715373351,7400405.48701375,2855,1
407190.748503668,7401648.6179412,2856,1
405915.849176474,7400597.19560535,2857,1
404483.021095374,7401360.03227298,2858,1
403032.647358324,7400684.1901564,2859,1
405885.962986744,7402128.0171464,2860,1
405128.739203049,7401844.38095936,2861,1
405801.390842111,7399643.30703024,2862,1
402561.456844906,7400721.04441261,2863,1
406885.507204375,7402557.60845898,2864,1
403409.75185706,7400182.32769001,2865,1
407231.447997427,7401020.25056817,2866,1
407249.695702542,7401737.58177427,2867,1
404118.571427704,7400373.37336852,2868,1
403626.434029085,7401525.19072506,2869,1
407778.141776396,7399836.94536225,2870,1
406319.393928742,7402246.97339188,2871,1
403520.609455466,7399972.29906556,2872,1
404709.852251602,7400550.13900027,2873,1
405839.641383526,7401170.20971217,2874,1
405657.297575112,7401999.6999626,2875,1
405567.539970866,7400015.35816067,2876,1
406556.367665646,7401388.77928342,2877,1
405178.618509276,7400540.15216007,2878,1
406827.626560209,7400997.45729432,2879,1
405621.139664195,7402020.79653178,2880,1
402860.317739226,7400836.82242114,2881,1
407855.662168553,7400464.66482899,2882,1
405880.126565737,7400728.33789264,2883,1
405655.181990887,7399575.5109385,2884,1
404262.212876641,7401070.19237037,2885,1
402889.334711899,7400079.42110408,2886,1
406465.901958254,7401533.53137011,2887,1
407032.535320596,7399495.65205625,2888,1
406984.766778948,7401351.47302726,2889,1
405988.494475874,7400965.73355379,2890,1
406315.254510519,7399614.66177553,2891,1
402404.664422786,7400622.81669939,2892,1
405743.393974269,7401701.23105306,2893,1
407191.816115114,7400931.79984641,2894,1
406298.819205345,7400959.92412949,2895,1
405816.386848059,7401820.71383024,2896,1
403392.414772264,7400516.64202351,2897,1
404559.108973455,7401190.04265712,2898,1
407274.086020689,7401431.3976281,2899,1
402701.643676362,7401384.86096157,2900,1
406577.391239605,7401016.97230042,2901,1
406489.462236003,7400503.82385909,2902,1
406816.845940078,7402431.95104753,2903,1
404579.274427125,7402318.74257127,2904,1
404991.195191814,7400475.40579503,2905,1
406724.816170823,7399895.72343998,2906,1
402533.46070822,7401189.94103146,2907,1
405059.55808518,7400711.25232934,2908,1
406048.223074089,7402294.75800691,2909,1
406372.409379144,7402146.60211901,2910,1
403158.396364893,7401522.31461333,2911,1
404966.969980404,7400315.25938073,2912,1
405637.604391021,7402609.01258026,2913,1
406859.562285867,7402550.79229892,2914,1
407715.674164152,7400854.82252826,2915,1
407628.025329073,7400048.6110329,2916,1
405724.929880072,7401229.91014586,2917,1
403734.570535826,7401256.93711962,2918,1
407224.656305351,7401669.69102943,2919,1
405090.833883564,7399844.42223003,2920,1
404459.583229023,7402150.74530035,2921,1
407943.832858527,7400050.62146531,2922,1
405308.515513026,7399941.67112448,2923,1
404839.428065885,7401951.82137509,2924,1
404290.624470193,7402005.20434947,2925,1
405755.00555152,7399649.5929749,2926,1
406910.525060123,7401222.64021209,2927,1
402752.679600482,7400377.41732482,2928,1
405088.202466161,7401185.38029449,2929,1
405348.035665734,7401762.19952546,2930,1
404183.074708048,7401395.49320549,2931,1
406212.430869636,7400275.08130628,2932,1
405525.004806586,7401781.49563967,2933,1
406868.656190923,7401923.17052323,2934,1
402396.663016202,7401007.96628748,2935,1
405987.034062083,7402208.46656639,2936,1
406509.678225592,7400039.6884671,2937,1
404429.065918675,7400681.8599643,2938,1
406536.020571092,7402320.56534205,2939,1
406492.101974638,7401055.82927756,2940,1
404062.555274628,7400721.20956299,2941,1
404788.496937901,7402051.04606491,2942,1
402440.356008233,7400094.89145157,2943,1
406116.973534599,7401117.93647683,2944,1
404278.744287572,7401845.32933118,2945,1
406886.768230755,7402338.35473026,2946,1
404602.004889394,7401591.75208448,2947,1
406006.074473188,7401296.23887717,2948,1
406051.825462738,7401255.65509168,2949,1
403646.40478702,7400447.34986069,2950,1
404253.020915673,7401512.50152742,2951,1
406682.721461931,7401897.03864272,2952,1
405169.650642145,7401723.98441004,2953,1
407731.237079056,7399556.71291169,2954,1
405845.660339655,7400290.33366068,2955,1
402848.697811059,7400887.0430202,2956,1
403541.773608979,7400421.42908941,2957,1
406600.223010708,7401681.21285398,2958,1
401924.342282694,7400395.0006916,2959,1
405148.695108168,7400320.56131926,2960,1
405221.278642009,7401398.35562491,2961,1
402206.669574953,7400727.94671942,2962,1
405098.404562002,7401672.50914067,2963,1
407084.205941367,7401936.40384812,2964,1
407704.63860006,7401255.42712724,2965,1
403591.697488964,7401576.92915081,2966,1
403816.844394424,7401017.75775918,2967,1
407549.648263251,7401215.07476104,2968,1
402951.53438924,7399983.67229373,2969,1
404190.825177717,7400332.15716542,2970,1
403940.138986102,7400693.85030735,2971,1
403945.131465747,7400384.41234658,2972,1
403893.032323078,7400408.24267127,2973,1
404412.490437372,7401626.90300102,2974,1
405603.289700214,7401968.25373386,2975,1
402871.648295403,7400627.85060566,2976,1
407559.583231901,7401147.37056267,2977,1
404873.147467999,7402319.04982526,2978,1
407906.975658502,7400202.09197726,2979,1
404231.061421351,7400746.07236414,2980,1
403868.280781942,7401423.61429463,2981,1
406672.498346643,7401165.02082012,2982,1
407102.518676843,7401700.62059346,2983,1
405797.418429594,7401144.95360594,2984,1
407096.028280494,7401572.78543266,2985,1
405676.290991915,7402243.11291964,2986,1
402952.917698776,7400984.95969868,2987,1
406426.802617204,7399889.34460224,2988,1
405717.737497074,7400137.69513667,2989,1
405997.964973454,7401936.70062079,2990,1
403832.516009015,7401624.7178537,2991,1
401909.117118781,7400270.78827363,2992,1
406747.772222175,7399875.26545447,2993,1
407454.097822656,7400980.5590747,2994,1
405107.01179775,7400347.19483643,2995,1
405690.665289781,7400951.66932172,2996,1
402191.655339787,7400806.09907742,2997,1
405733.681774411,7400059.75166355,2998,1
406648.838693725,7402013.98561245,2999,1
405686.028919138,7399796.51892032,3000,1
406112.885199075,7401502.56250397,3001,1
405606.195942469,7400584.63307134,3002,1
404324.839540843,7402126.9805564,3003,1
406613.15884665,7399537.13790791,3004,1
406377.54017964,7401126.38885797,3005,1
404615.934421171,7400735.70590283,3006,1
407876.804177513,7400341.07774236,3007,1
404359.400388229,7399846.94671751,3008,1
406441.561063005,7401967.52510301,3009,1
403813.079351651,7399866.89707529,3010,1
406489.569433872,7400288.77818285,3011,1
402154.518422038,7400164.74343051,3012,1
404653.193674773,7400257.08999451,3013,1
404159.641430187,7400742.41471678,3014,1
403029.069287691,7400139.83388846,3015,1
404045.818749624,7401483.18230132,3016,1
404132.762603311,7400940.60765779,3017,1
403896.052837781,7400105.85822822,3018,1
405087.124977883,7400578.80848016,3019,1
407095.462163508,7399604.69069183,3020,1
405599.851313845,7400130.53567229,3021,1
403100.400862222,7400441.10663501,3022,1
402432.508409511,7400133.67408931,3023,1
406404.559994222,7399740.74930672,3024,1
404473.674922987,7399897.58273737,3025,1
405648.050145035,7401671.44184323,3026,1
407077.083867699,7399846.29082842,3027,1
402916.399399738,7401435.11499845,3028,1
407886.276387107,7399751.48875401,3029,1
404340.131369248,7400267.14045797,3030,1
406464.015274957,7399928.34716516,3031,1
403423.256757601,7401333.73338729,3032,1
405951.84296476,7402211.25667104,3033,1
404105.628221089,7401740.16736922,3034,1
402550.466096372,7400881.2612248,3035,1
403621.738659076,7401932.88567999,3036,1
402676.193602867,7400475.13289984,3037,1
405387.928339874,7400843.67138177,3038,1
407001.517306585,7399768.11005009,3039,1
404226.876895939,7400045.58720298,3040,1
406063.971026881,7401319.81189121,3041,1
402310.258831845,7400719.50294269,3042,1
404349.449766825,7401959.89821091,3043,1
406364.837795181,7399855.80425284,3044,1
406748.89574419,7399417.39887687,3045,1
405785.816786413,7402725.38334936,3046,1
406115.52642513,7402241.69384806,3047,1
407405.416661535,7399772.70654716,3048,1
402477.431575659,7401126.59762753,3049,1
403532.144780498,7401252.73818303,3050,1
404120.587833114,7401197.21387706,3051,1
402351.502829274,7400447.37519594,3052,1
406418.877361333,7400308.06826488,3053,1
404418.656357854,7400774.11620164,3054,1
405710.177126362,7400405.49338854,3055,1
407690.276198909,7401099.05002014,3056,1
406822.242354047,7401846.86416646,3057,1
406113.777440615,7402234.2399179,3058,1
404040.820777477,7401459.07816539,3059,1
405400.613477527,7400462.09931028,3060,1
406678.59129248,7400723.00566523,3061,1
404596.505529096,7400087.56222721,3062,1
403857.640108833,7401618.76341533,3063,1
404560.873905233,7401749.87712991,3064,1
403144.08632027,7400766.38504717,3065,1
402962.580232928,7401101.07093854,3066,1
405133.590998753,7400391.03813035,3067,1
402285.132001528,7400298.94308468,3068,1
404242.271638757,7401041.2749756,3069,1
407296.975414306,7399482.1724486,3070,1
406031.050390025,7399981.1889515,3071,1
406430.643231933,7401557.97307221,3072,1
406537.915742868,7400633.19808184,3073,1
406151.506808979,7401350.17871151,3074,1
406114.558326168,7400987.33312679,3075,1
405881.523546351,7399913.69964727,3076,1
407427.519386606,7400856.67875753,3077,1
407568.449666608,7399598.33041104,3078,1
403298.672704984,7401093.69237638,3079,1
406621.483149786,7401753.19018407,3080,1
406620.33748237,7400374.62935016,3081,1
406150.174214559,7400178.43161083,3082,1
402107.953375815,7400172.26739763,3083,1
406033.215938708,7399820.48413358,3084,1
406213.76804117,7400797.59298821,3085,1
404900.801182165,7401760.05109047,3086,1
406499.296470722,7401389.98973897,3087,1
403146.614531027,7400656.95010875,3088,1
404769.133743728,7400743.38489505,3089,1
406484.567875552,7401969.23576831,3090,1
407202.056162671,7399530.86346205,3091,1
404228.544265733,7400795.48375938,3092,1
402985.448704189,7401290.72438533,3093,1
407497.084489397,7399726.30726578,3094,1
404568.531231495,7401323.98923616,3095,1
403150.054441722,7400774.67042197,3096,1
404670.963996261,7401574.19224341,3097,1
407069.475861033,7400955.70806734,3098,1
404633.390378104,7401649.48679698,3099,1
407739.770667787,7400143.24669186,3100,1
405180.832313912,7400223.99422601,3101,1
406692.812127486,7399585.83837847,3102,1
405871.13847263,7399683.95081793,3103,1
405917.951963563,7401975.2090953,3104,1
407512.694755439,7400185.55144933,3105,1
406310.605355013,7400975.31118272,3106,1
402990.26618787,7401466.16080168,3107,1
405988.68150503,7401392.36008374,3108,1
402565.857226705,7400966.01458022,3109,1
407193.448865994,7401956.77255714,3110,1
404788.730015619,7400701.49986691,3111,1
405455.396906172,7401068.49545457,3112,1
406390.414235721,7401300.2616753,3113,1
404441.518115673,7400337.36366237,3114,1
405692.379052652,7402504.56317091,3115,1
403228.73109694,7401598.23296101,3116,1
402598.224499069,7401218.059886,3117,1
403233.475616364,7401422.16946128,3118,1
405164.149794716,7400980.72427556,3119,1
406293.065847474,7402667.58453514,3120,1
406932.915423679,7399540.78253054,3121,1
403580.938207874,7401536.67162331,3122,1
405879.318222319,7400141.49164801,3123,1
407737.517166996,7399982.95196118,3124,1
404656.451548845,7400439.96671385,3125,1
404569.177736068,7400173.42149653,3126,1
404776.163558632,7400073.35150021,3127,1
404487.052249511,7400319.6416377,3128,1
405606.39552405,7399655.8564113,3129,1
402608.328927435,7400469.06989658,3130,1
405181.733354774,7400514.35739474,3131,1
404886.519161511,7400081.76876951,3132,1
406767.331075817,7399420.33571286,3133,1
402491.538829704,7401069.25901538,3134,1
405791.778118174,7402332.547155,3135,1
403594.691598145,7400915.37231651,3136,1
405724.947961978,7401626.68295347,3137,1
406761.971091185,7400953.07904582,3138,1
403998.210239578,7399953.54398209,3139,1
405909.970549907,7402332.88034882,3140,1
406587.541210369,7401499.53644202,3141,1
406812.231736146,7400308.34467269,3142,1
402657.706767893,7400967.9109419,3143,1
405769.846259387,7399528.73840147,3144,1
407051.351626735,7400520.38950913,3145,1
407179.007080593,7401478.91077985,3146,1
403506.481157782,7400429.70959795,3147,1
407421.568513032,7400846.80260794,3148,1
404643.005237732,7400903.84110989,3149,1
405390.06162141,7401232.94332185,3150,1
406936.778216295,7401471.13029708,3151,1
406245.871838846,7399458.4295764,3152,1
405570.655913574,7400126.41881486,3153,1
406331.653167572,7400715.10886878,3154,1
406535.922222611,7400252.24702122,3155,1
406334.375352428,7402060.42839408,3156,1
406386.39402003,7400949.72419466,3157,1
403086.737917093,7401802.13553474,3158,1
406895.493940899,7400628.59464787,3159,1
406192.450565433,7399757.98960233,3160,1
407511.256892519,7400247.25468032,3161,1
403084.251191703,7400003.10766509,3162,1
404197.982235131,7401784.69740793,3163,1
405062.489927287,7400690.37407342,3164,1
407123.959023762,7402065.7268428,3165,1
407072.525529799,7401298.92848181,3166,1
405715.034048903,7400597.89298482,3167,1
404543.954557214,7401133.60103871,3168,1
405419.943705439,7402192.93888326,3169,1
403898.240719788,7401070.79506394,3170,1
402915.829045203,7400059.02301228,3171,1
406811.626259806,7400944.1770809,3172,1
406992.679095567,7402251.16074688,3173,1
405717.856490281,7401672.23272943,3174,1
404159.58494233,7401745.05199027,3175,1
402316.398103671,7400753.84886241,3176,1
405428.989365332,7400305.50009011,3177,1
407338.408320129,7401376.04412243,3178,1
405519.201931651,7401923.40698932,3179,1
406935.596814539,7399716.10419518,3180,1
406502.873480504,7400931.82137526,3181,1
404078.051258681,7401622.83047448,3182,1
407225.205432844,7400394.23885745,3183,1
406359.118113737,7399930.38326992,3184,1
407012.215028456,7399492.09259098,3185,1
406025.36539202,7399543.08931417,3186,1
406809.221869053,7399594.92929573,3187,1
403117.406656127,7401593.33755556,3188,1
407505.770470966,7401093.79568345,3189,1
405000.105931704,7402154.55161692,3190,1
404204.346965146,7400495.48609957,3191,1
403790.7794411,7400853.8554407,3192,1
406669.202831427,7399827.80209754,3193,1
404807.435169199,7401729.74013483,3194,1
403749.912171632,7400427.04045394,3195,1
405241.714039315,7400363.62053787,3196,1
402678.918588409,7401249.62797291,3197,1
406785.732489801,7401223.46324093,3198,1
404597.686321385,7400479.97337035,3199,1
403370.930339238,7400025.60371535,3200,1
404531.537495453,7399916.78059244,3201,1
407227.604392387,7402077.67554905,3202,1
402319.924159262,7400571.16815369,3203,1
405288.895585949,7402500.21822094,3204,1
404071.525339596,7400874.46785103,3205,1
404479.331163959,7401225.59042931,3206,1
407130.414766415,7399619.13439601,3207,1
407952.367232224,7400337.1523743,3208,1
402542.570475871,7400196.00186343,3209,1
407626.026992761,7400237.18274599,3210,1
406572.532696515,7401704.91694469,3211,1
402656.608648394,7401232.08638059,3212,1
404749.859257901,7401491.11823486,3213,1
405800.255236511,7400210.65400988,3214,1
403130.956142268,7401256.80028276,3215,1
404008.047749272,7401366.46018838,3216,1
406936.03942203,7399859.76706775,3217,1
405282.286069214,7399897.67617696,3218,1
405594.989657025,7402295.87189141,3219,1
404088.116583557,7400278.97087489,3220,1
406790.31496269,7401598.61068748,3221,1
405792.054410154,7401584.75406503,3222,1
406569.248894492,7402738.037742,3223,1
403971.415184868,7401191.0442864,3224,1
403963.880766105,7402080.43264368,3225,1
405139.219253138,7402155.53268864,3226,1
404295.415429013,7400551.97037838,3227,1
402545.936064644,7400663.33269384,3228,1
406515.229509407,7400010.86396967,3229,1
405985.372376738,7401922.86059654,3230,1
406723.249625778,7401901.74048776,3231,1
405335.832058859,7401603.94416681,3232,1
405057.724871746,7401929.17812012,3233,1
407280.930052166,7400729.25448782,3234,1
405522.615970243,7402120.3281793,3235,1
405806.709079736,7400882.00928288,3236,1
406096.033994543,7399992.631145,3237,1
407144.332587893,7399473.65311798,3238,1
405020.049382412,7400931.11744093,3239,1
406860.095205855,7400789.4037565,3240,1
403617.38619985,7400848.92966816,3241,1
402605.163744157,7400701.35262673,3242,1
404276.618185897,7400356.81349867,3243,1
405108.723901027,7402219.71855594,3244,1
405455.64310662,7401273.08309686,3245,1
404034.149925234,7400067.14215122,3246,1
407045.226307681,7400468.29344167,3247,1
406148.035812935,7401948.64619766,3248,1
402621.653336115,7401363.85722756,3249,1
406920.536036983,7400589.84004541,3250,1
404147.067218127,7401029.52320927,3251,1
403017.326441865,7401620.72340463,3252,1
403597.803133771,7401528.69335847,3253,1
405513.697697427,7399692.30639579,3254,1
402251.104385421,7400445.36300291,3255,1
403493.626318201,7400151.08950037,3256,1
404861.385711591,7402296.04445513,3257,1
405698.384698205,7401446.30585081,3258,1
403333.184311989,7400915.54113588,3259,1
406233.05834474,7400497.51179278,3260,1
405031.472337698,7401701.18547052,3261,1
405275.392581465,7399701.34487312,3262,1
404911.156489104,7400514.2285516,3263,1
405993.297165252,7400829.48455472,3264,1
403160.613967038,7401504.97957942,3265,1
407055.179615633,7400034.21482568,3266,1
407513.758337214,7401313.79668173,3267,1
404752.424730601,7401012.04569105,3268,1
402429.911486581,7401177.64402195,3269,1
404308.026099695,7399909.40825892,3270,1
403489.754340347,7400751.31445868,3271,1
407409.752089887,7400178.01079998,3272,1
403144.912577686,7400136.42722057,3273,1
406465.487420285,7402004.29925695,3274,1
402982.258951569,7400648.06037696,3275,1
402840.750387466,7400621.13260557,3276,1
407342.111453158,7401137.28165308,3277,1
405902.433174986,7401112.52453544,3278,1
407330.826038582,7400487.46703142,3279,1
404762.565555793,7399898.12223394,3280,1
406559.31995742,7400609.94469262,3281,1
403486.3182967,7401385.85931343,3282,1
402401.522959725,7400701.30413756,3283,1
406801.241519183,7401773.52774361,3284,1
407822.004443544,7399906.07681802,3285,1
404927.467101662,7400594.58452793,3286,1
404244.137848287,7400681.20958355,3287,1
405884.266908116,7400863.21941527,3288,1
404394.731674351,7400872.46882834,3289,1
406495.874981597,7402817.80814833,3290,1
406281.568367245,7399873.33894681,3291,1
404678.655066287,7400152.27253827,3292,1
406211.659964504,7402225.65926607,3293,1
407080.067739372,7402261.03762931,3294,1
407442.730370017,7400698.88738965,3295,1
405162.512575744,7401649.07758637,3296,1
406711.90416851,7400505.5323618,3297,1
403392.018683701,7401280.95436766,3298,1
402585.023461574,7400095.59537257,3299,1
403361.213027263,7400109.88590796,3300,1
404651.659092456,7400434.64946147,3301,1
404211.825360302,7401097.49336736,3302,1
405988.829463766,7401826.08983988,3303,1
403168.169809744,7400233.15597666,3304,1
404937.063018779,7400733.59286236,3305,1
407657.376109152,7400128.02728134,3306,1
405878.500195419,7402677.0039284,3307,1
406831.042850156,7401224.0530143,3308,1
403681.906714055,7401457.43697688,3309,1
405106.915647342,7400892.04252515,3310,1
404271.89940568,7400140.47732339,3311,1
406549.053065279,7401690.40810432,3312,1
404547.327696926,7400990.95196108,3313,1
405788.460079531,7401893.20355574,3314,1
403421.987217607,7401335.80879053,3315,1
407379.546317325,7401811.71637374,3316,1
406441.972592218,7402475.8431368,3317,1
402677.754076708,7400051.03873669,3318,1
407917.992501439,7400469.04448916,3319,1
405644.354973439,7399689.44946536,3320,1
407561.721470904,7400092.43751151,3321,1
406999.827013012,7402212.3116568,3322,1
406319.124808134,7400098.68911866,3323,1
404465.116217774,7401017.05647417,3324,1
406750.870904268,7400849.74563321,3325,1
405307.596627443,7400110.5582534,3326,1
403749.471345773,7400846.14488319,3327,1
403101.935841604,7400974.14086471,3328,1
403478.631145534,7400864.01498302,3329,1
407088.156189112,7401991.84713586,3330,1
402388.779869894,7400355.03608588,3331,1
406870.795257045,7400508.57159958,3332,1
407003.735693458,7400843.81452795,3333,1
406034.353309995,7401879.60040455,3334,1
405911.726202616,7400411.75484303,3335,1
402907.411321473,7401546.03615465,3336,1
407811.16017365,7400847.4309549,3337,1
404334.942587208,7400294.83919908,3338,1
406179.39086661,7401001.44306956,3339,1
406047.84325281,7402739.87364311,3340,1
403497.144170312,7401827.2982769,3341,1
406350.418052633,7402612.00756744,3342,1
402402.019124107,7400405.19139904,3343,1
405444.030295397,7402311.84086152,3344,1
404746.102980429,7401547.80561057,3345,1
405228.011815475,7402182.98437613,3346,1
407105.121206393,7401092.1001822,3347,1
403373.153989027,7400450.03720289,3348,1
406305.80187889,7401225.84530929,3349,1
403966.363416559,7401642.20231766,3350,1
402432.419493488,7400713.49098805,3351,1
407926.590175439,7400186.22551685,3352,1
403323.118419627,7401225.833782,3353,1
403617.601666973,7401099.03904032,3354,1
403915.00235778,7401321.62116651,3355,1
405355.049878253,7399701.75335565,3356,1
405490.193351322,7401125.55626846,3357,1
405479.258306298,7399694.4410667,3358,1
406305.423200523,7402062.07914077,3359,1
404027.348184244,7400488.5831827,3360,1
405875.807666446,7402443.55010801,3361,1
403797.193608367,7400816.02283284,3362,1
405387.594551852,7402291.77488449,3363,1
402973.031848346,7401630.5296349,3364,1
402613.901237742,7400810.48769406,3365,1
403461.921251167,7400195.72570174,3366,1
406548.876748135,7400060.40899657,3367,1
403616.523218413,7400724.56787655,3368,1
404168.009098078,7399972.73566519,3369,1
402917.649724195,7399983.11433999,3370,1
403126.83383689,7400235.47384988,3371,1
407539.020840725,7401233.54694322,3372,1
407497.467065145,7401587.03185156,3373,1
402526.058391737,7400642.64726992,3374,1
406694.451827162,7399771.60423278,3375,1
406734.881087581,7400942.35857992,3376,1
406426.856581728,7400573.7319315,3377,1
404102.519117977,7401325.68285851,3378,1
407124.865740853,7402223.45353028,3379,1
407873.775267053,7400163.91800149,3380,1
407606.699997888,7400271.60515012,3381,1
407786.850517631,7400902.90327274,3382,1
407163.795112889,7402187.31282309,3383,1
403501.428244616,7400522.18209313,3384,1
403075.516065806,7401108.6231006,3385,1
404184.752821502,7402003.7146563,3386,1
405248.552232487,7402207.50258111,3387,1
405411.063769441,7401141.00101528,3388,1
404766.222346442,7399869.8199918,3389,1
405167.918631353,7401587.37422185,3390,1
404134.755358685,7400499.63470195,3391,1
404428.599680363,7401339.58590069,3392,1
407423.774207592,7401483.65920292,3393,1
406012.814053021,7400262.02228539,3394,1
405467.369483491,7402426.13999033,3395,1
405391.021444039,7400969.65456328,3396,1
405917.65311057,7400229.86874262,3397,1
402918.800352493,7399952.65237583,3398,1
406296.861668702,7401376.53435709,3399,1
405176.149433641,7400822.15472057,3400,1
406195.18076224,7399822.93893793,3401,1
406463.65047443,7400187.20475691,3402,1
403052.631440819,7401037.70822077,3403,1
405423.679705675,7400427.54696048,3404,1
402357.707332449,7400539.68587299,3405,1
406067.384231385,7402970.05073269,3406,1
405086.679131022,7400144.94211266,3407,1
404774.856661229,7401604.45934662,3408,1
404682.864974754,7402244.90044683,3409,1
406232.775663031,7399805.15682787,3410,1
405966.168307091,7401693.106293,3411,1
405058.480232353,7402271.76226955,3412,1
403045.761007941,7401643.89859426,3413,1
402856.00531113,7400099.69544435,3414,1
403570.409795422,7401079.18504819,3415,1
406477.307052864,7400117.20378421,3416,1
402672.819688086,7400637.54572448,3417,1
406417.999641878,7399538.61748743,3418,1
405128.707157665,7400766.590938,3419,1
407072.965730275,7402098.67532247,3420,1
404114.40365382,7401465.22629769,3421,1
404415.407283149,7402049.12688072,3422,1
406483.110939072,7400197.64940738,3423,1
407412.793544757,7401691.3166808,3424,1
405118.174804005,7401396.30504759,3425,1
404689.316640956,7399866.90910734,3426,1
403092.962361216,7401059.07286167,3427,1
406069.966262551,7402663.7010726,3428,1
407402.639559576,7401903.26283737,3429,1
407636.697723431,7399864.99524263,3430,1
402557.717721297,7400755.21165409,3431,1
404876.36895847,7401051.07130636,3432,1
404510.104733292,7401161.96982324,3433,1
403116.50254423,7400044.59312919,3434,1
404846.179224733,7399744.74293719,3435,1
406105.902621659,7401381.22764877,3436,1
403531.944587608,7400017.76071787,3437,1
406084.685580486,7400773.13510506,3438,1
406469.905979022,7401087.35021641,3439,1
407654.982188172,7400587.51802975,3440,1
406248.350067118,7401285.52486036,3441,1
407057.822865935,7401049.37493359,3442,1
406067.666643527,7400412.82453171,3443,1
403186.018906415,7400229.82682585,3444,1
403398.807369062,7399928.42338196,3445,1
407241.336516987,7401875.27664195,3446,1
403061.925769446,7401739.76535731,3447,1
405963.023258786,7401206.10787613,3448,1
407716.341155077,7399821.06016093,3449,1
407580.680347353,7400672.00561979,3450,1
404858.768891549,7402098.26792655,3451,1
403792.215616581,7399874.53845386,3452,1
407196.67695258,7401035.4703484,3453,1
405586.661683289,7401365.63055291,3454,1
404557.263702811,7399835.21402799,3455,1
406421.854281724,7402223.65555594,3456,1
405812.870507679,7400449.64630217,3457,1
403904.790470378,7400346.69311761,3458,1
405201.357158182,7400523.37250567,3459,1
404281.301806753,7400985.24269849,3460,1
405117.3155163,7400297.10875978,3461,1
406321.489369008,7402752.34733507,3462,1
407023.79760578,7402320.89355218,3463,1
407277.797344445,7401912.33654538,3464,1
405873.998646115,7401630.04064271,3465,1
406288.178356108,7401517.06051475,3466,1
407210.215932952,7399431.03666556,3467,1
404521.4703185,7401177.9390432,3468,1
403176.69715354,7400061.76957941,3469,1
407857.875994792,7400181.69622051,3470,1
406181.868841165,7400111.82362517,3471,1
406573.424250153,7401111.21611385,3472,1
403437.072550215,7400453.40818072,3473,1
403017.868241464,7401473.66403548,3474,1
405639.877724592,7402054.96059029,3475,1
405776.082447906,7399780.00435591,3476,1
404727.341855357,7401390.65135025,3477,1
406009.094201064,7399576.9108786,3478,1
406132.314692878,7402448.8003917,3479,1
406241.567313188,7401373.95617282,3480,1
407597.625395678,7400731.83393753,3481,1
407904.481987291,7400023.08131098,3482,1
406068.903312684,7400341.27839672,3483,1
406738.620088379,7400373.61991679,3484,1
406072.522983894,7399536.06140834,3485,1
405290.764117082,7400961.05640872,3486,1
402650.580066527,7400424.8672304,3487,1
402925.038437184,7400066.77871265,3488,1
405798.849971097,7402699.18805929,3489,1
406268.605004418,7400241.18189873,3490,1
405882.527607074,7401125.85075411,3491,1
